epoch,DICE_metric,accuracy,io_u,loss,val_DICE_metric,val_accuracy,val_io_u,val_loss
33,0.8861483931541443,0.9503759741783142,0.8713958859443665,0.14546754956245422,0.9056861996650696,0.9597012996673584,0.8744567036628723,0.14774785935878754
34,0.8879461288452148,0.950797975063324,0.8668485879898071,0.14537931978702545,0.8931403160095215,0.9563252329826355,0.8614547252655029,0.14734959602355957
35,0.8891778588294983,0.9523727297782898,0.8693104386329651,0.14504557847976685,0.9042959213256836,0.9593505859375,0.871643602848053,0.1477452963590622
36,0.8922111988067627,0.9511929154396057,0.8660107851028442,0.14533303678035736,0.9076825976371765,0.960809051990509,0.8752562999725342,0.14828640222549438
37,0.8911352157592773,0.9519258737564087,0.867632269859314,0.14492684602737427,0.9203231334686279,0.964164137840271,0.8913977742195129,0.150270015001297
38,0.8925580978393555,0.9524692296981812,0.8670076727867126,0.1450543850660324,0.8967288136482239,0.95674067735672,0.8733727931976318,0.14770269393920898
39,0.8912398815155029,0.9517711997032166,0.8667319416999817,0.14509578049182892,0.9136243462562561,0.9618183970451355,0.8846737742424011,0.14956432580947876
40,0.8928244113922119,0.9527056217193604,0.8704613447189331,0.14511556923389435,0.9098876714706421,0.9607790112495422,0.8810733556747437,0.14884436130523682
41,0.8921459317207336,0.9527948498725891,0.8685725331306458,0.14501453936100006,0.9020112752914429,0.9571169018745422,0.8757271766662598,0.15001842379570007
42,0.8931607604026794,0.9521893262863159,0.8683059215545654,0.14510415494441986,0.9015839099884033,0.9586464166641235,0.8727939128875732,0.1473425328731537
43,0.8945983648300171,0.9517748355865479,0.867295503616333,0.14516444504261017,0.9073691964149475,0.9603499174118042,0.8729507923126221,0.14822396636009216
44,0.892714262008667,0.953253448009491,0.8725924491882324,0.14476461708545685,0.9070389270782471,0.9587229490280151,0.8801146149635315,0.15057364106178284
45,0.8927638530731201,0.9523270130157471,0.8630119562149048,0.14495761692523956,0.9141915440559387,0.9618475437164307,0.8810133337974548,0.15011528134346008
46,0.8924008011817932,0.9529223442077637,0.868360698223114,0.14499111473560333,0.888690710067749,0.9542391300201416,0.851489245891571,0.14735335111618042
47,0.8907568454742432,0.9524872899055481,0.8674607872962952,0.14497004449367523,0.9060518741607666,0.960874617099762,0.8654016256332397,0.14759725332260132
48,0.8909383416175842,0.9533388018608093,0.8660876750946045,0.14473538100719452,0.9090449213981628,0.9602971076965332,0.8747014403343201,0.14917825162410736
49,0.8915738463401794,0.9535180330276489,0.8659775853157043,0.14482823014259338,0.9114046692848206,0.9614430665969849,0.8779240250587463,0.14958004653453827
50,0.8919520378112793,0.9531449675559998,0.8646707534790039,0.14491602778434753,0.9084612727165222,0.959466278553009,0.8750618696212769,0.14968039095401764
51,0.8928423523902893,0.9527103900909424,0.8667088747024536,0.1449517160654068,0.9039250612258911,0.9581335186958313,0.8673510551452637,0.14952537417411804
52,0.8983278870582581,0.9549775123596191,0.8681844472885132,0.14452873170375824,0.9129963517189026,0.962705671787262,0.8769612908363342,0.14717549085617065
53,0.8992757201194763,0.9547500610351562,0.8676270246505737,0.14463618397712708,0.9138153791427612,0.9627566933631897,0.8787303566932678,0.14912360906600952
54,0.8968073129653931,0.9543282985687256,0.8641679286956787,0.14460588991641998,0.9141663312911987,0.9625399112701416,0.8798747062683105,0.14926175773143768
55,0.8972880244255066,0.9548384547233582,0.8618596792221069,0.1444159299135208,0.9029557108879089,0.9544277191162109,0.8742231726646423,0.15334172546863556
56,0.8980550169944763,0.9538707733154297,0.866565465927124,0.14466245472431183,0.9179659485816956,0.9649694561958313,0.8839983344078064,0.14901527762413025
57,0.8917685151100159,0.9526200890541077,0.8650073409080505,0.1449456363916397,0.9107396006584167,0.9618166089057922,0.872288167476654,0.14850206673145294
58,0.8975122570991516,0.9551776051521301,0.8660962581634521,0.14439304172992706,0.9069944620132446,0.9570203423500061,0.8779436945915222,0.15258942544460297
59,0.8992267847061157,0.9555274248123169,0.8677317500114441,0.14429603517055511,0.9181687831878662,0.9645458459854126,0.8784177303314209,0.14829960465431213
60,0.8949049115180969,0.9540435671806335,0.8657562732696533,0.14454714953899384,0.9192550182342529,0.9649075269699097,0.8786594867706299,0.1484517753124237
61,0.9009002447128296,0.9564664363861084,0.8709114193916321,0.1442248672246933,0.9094549417495728,0.9603681564331055,0.8750540614128113,0.14935991168022156
62,0.8981623649597168,0.9553315043449402,0.8677034974098206,0.14429226517677307,0.9171726703643799,0.9647553563117981,0.878461480140686,0.1474573165178299
63,0.89857017993927,0.9552422761917114,0.8681311011314392,0.14445005357265472,0.9087855219841003,0.9614376425743103,0.8707820177078247,0.1478964388370514
64,0.8981058597564697,0.9559900164604187,0.8654351830482483,0.14423786103725433,0.8960557579994202,0.9557841420173645,0.8673312664031982,0.14918039739131927
65,0.899530291557312,0.9559237360954285,0.8688564896583557,0.14424951374530792,0.8883644342422485,0.9541316032409668,0.8601377606391907,0.14855511486530304
66,0.8988849520683289,0.9556407928466797,0.8646669387817383,0.1443040519952774,0.8902631998062134,0.9549432992935181,0.8555349707603455,0.1471785455942154
67,0.8972490429878235,0.9547858238220215,0.8671755194664001,0.14443175494670868,0.8681276440620422,0.9495958685874939,0.8352339863777161,0.14828240871429443
68,0.8974471688270569,0.9553032517433167,0.8625895380973816,0.14432096481323242,0.9199429154396057,0.9657392501831055,0.880516529083252,0.1485213190317154
69,0.9037661552429199,0.9560701847076416,0.8650854229927063,0.14418596029281616,0.897566020488739,0.9577991962432861,0.8630760908126831,0.14849212765693665
70,0.900410532951355,0.9554468393325806,0.860843300819397,0.1442897468805313,0.905816912651062,0.9607161283493042,0.8670408129692078,0.147401362657547
71,0.9012283682823181,0.9568336606025696,0.866954505443573,0.1440194547176361,0.9082738161087036,0.9605257511138916,0.8727308511734009,0.14950747787952423
72,0.8999263644218445,0.9569051265716553,0.862409234046936,0.14401400089263916,0.9179447293281555,0.9644739031791687,0.8718933463096619,0.14827144145965576
73,0.9034305810928345,0.9567787051200867,0.8634223341941833,0.14403118193149567,0.9156928062438965,0.9642580151557922,0.87193363904953,0.14759911596775055
74,0.9026718735694885,0.9571421146392822,0.864208996295929,0.14395388960838318,0.9049000144004822,0.9540569186210632,0.8796486854553223,0.1552720069885254
75,0.9008119106292725,0.9566426873207092,0.8637531995773315,0.14408992230892181,0.9128788113594055,0.9632495641708374,0.8692966103553772,0.14750754833221436
76,0.9018804430961609,0.9570408463478088,0.8648368716239929,0.14399617910385132,0.9163464903831482,0.9639008641242981,0.867247998714447,0.14830122888088226
77,0.9010406732559204,0.9571835994720459,0.8680785894393921,0.1440606415271759,0.9062584042549133,0.9600183367729187,0.8660153150558472,0.14845508337020874
78,0.9036989808082581,0.9577316641807556,0.8663271069526672,0.1439262479543686,0.8909432291984558,0.9545761942863464,0.8572022914886475,0.148697167634964
79,0.8996602296829224,0.9565731287002563,0.8611537218093872,0.1439400315284729,0.9099909067153931,0.9622638821601868,0.8660951852798462,0.14786864817142487
80,0.9011716246604919,0.9569367170333862,0.8588669300079346,0.14403323829174042,0.9011246562004089,0.9594462513923645,0.8596649169921875,0.14730295538902283
81,0.9045065641403198,0.9575088024139404,0.8622670769691467,0.14382074773311615,0.9060689806938171,0.9604064226150513,0.8618727326393127,0.14784328639507294
82,0.9039918184280396,0.9591118097305298,0.8618073463439941,0.14357666671276093,0.905704140663147,0.9585434794425964,0.8639089465141296,0.1501755714416504
83,0.9030604958534241,0.9566999673843384,0.8580473065376282,0.14404718577861786,0.9175400733947754,0.9650869965553284,0.8671726584434509,0.1478908658027649
84,0.9043753743171692,0.958355188369751,0.8607444167137146,0.14368809759616852,0.9177538156509399,0.964227020740509,0.8744379281997681,0.14964427053928375
85,0.9050032496452332,0.9588751792907715,0.8596070408821106,0.1434910148382187,0.9081273078918457,0.961189866065979,0.8635692596435547,0.14834284782409668
86,0.9019246101379395,0.9579463005065918,0.859783411026001,0.14356261491775513,0.9120999574661255,0.9625954627990723,0.8657926321029663,0.14816434681415558
87,0.9064992070198059,0.9588324427604675,0.8593751192092896,0.14354613423347473,0.9136301875114441,0.9630409479141235,0.8665821552276611,0.14761987328529358
88,0.9047676920890808,0.9591461420059204,0.8636130094528198,0.14359188079833984,0.9132714867591858,0.9634690880775452,0.8649991154670715,0.14737527072429657
89,0.9042879939079285,0.9585197567939758,0.861329197883606,0.14357107877731323,0.8879397511482239,0.9540031552314758,0.8560414910316467,0.14973267912864685
90,0.9055864810943604,0.958884060382843,0.8559591770172119,0.14358633756637573,0.9055182933807373,0.9609976410865784,0.8606644868850708,0.14716780185699463
91,0.9057175517082214,0.9588460326194763,0.859962522983551,0.14355137944221497,0.9127084612846375,0.9634280800819397,0.8591916561126709,0.14789824187755585
92,0.9083243608474731,0.9595637321472168,0.8613256812095642,0.14346802234649658,0.9034119248390198,0.9604938626289368,0.8537466526031494,0.14713220298290253
93,0.9080996513366699,0.9594560265541077,0.8640364408493042,0.14351415634155273,0.9136418104171753,0.963004469871521,0.866424024105072,0.14811913669109344
94,0.9041420817375183,0.9588629007339478,0.8581277132034302,0.1436317414045334,0.906674861907959,0.9612299203872681,0.8571740984916687,0.14737562835216522
95,0.9032979011535645,0.9589025974273682,0.8601586222648621,0.14348816871643066,0.913692831993103,0.9625453948974609,0.865635335445404,0.1492193192243576
96,0.9032435417175293,0.9579527378082275,0.8556505441665649,0.14382663369178772,0.9100381731987,0.9628860950469971,0.8606365919113159,0.14729884266853333
97,0.9082407355308533,0.9597311615943909,0.8636558055877686,0.14345236122608185,0.9192903637886047,0.9655178785324097,0.8702773451805115,0.1478929966688156
98,0.9079177379608154,0.9589649438858032,0.8594018816947937,0.14349961280822754,0.9034284949302673,0.9568253755569458,0.8681734204292297,0.1511235237121582
99,0.910687267780304,0.9593520164489746,0.860844075679779,0.14341065287590027,0.910232663154602,0.9609584808349609,0.8644831776618958,0.14942190051078796
100,0.9069380760192871,0.9597029089927673,0.85810786485672,0.14336428046226501,0.9166737198829651,0.9650195837020874,0.8601579666137695,0.14783556759357452
101,0.9079117178916931,0.9595680832862854,0.8582721948623657,0.14339593052864075,0.9209381937980652,0.9660899639129639,0.8704274296760559,0.1486871987581253
102,0.9072171449661255,0.9597182869911194,0.857294499874115,0.14336827397346497,0.8875077962875366,0.9501534104347229,0.8606193661689758,0.15210328996181488
103,0.909868061542511,0.9605186581611633,0.8575079441070557,0.14320307970046997,0.8951249122619629,0.9511454701423645,0.8678708672523499,0.15418021380901337
104,0.9084365367889404,0.960446298122406,0.8548607230186462,0.14327143132686615,0.9100911021232605,0.9619942307472229,0.862250030040741,0.14821572601795197
105,0.9072063565254211,0.9600846171379089,0.8546882271766663,0.14329060912132263,0.9132775664329529,0.9637168645858765,0.8563984632492065,0.1472492665052414
106,0.9099110960960388,0.9610159397125244,0.8559763431549072,0.143125981092453,0.900591254234314,0.9585953950881958,0.8583030700683594,0.14823409914970398
107,0.9084191918373108,0.9597095251083374,0.8592046499252319,0.14329680800437927,0.9162278771400452,0.9639883637428284,0.8705585598945618,0.14922992885112762
108,0.9091099500656128,0.9608461260795593,0.8597357273101807,0.14315515756607056,0.9135321974754333,0.963071882724762,0.8658266067504883,0.14831748604774475
109,0.9122158885002136,0.9607930779457092,0.8604550957679749,0.14316178858280182,0.9115874171257019,0.9630573391914368,0.8626798987388611,0.147873654961586
110,0.9060357809066772,0.9594303369522095,0.857848048210144,0.14338736236095428,0.9181670546531677,0.9650441408157349,0.8662919998168945,0.14813445508480072
111,0.9088560938835144,0.9605821967124939,0.858318567276001,0.14321979880332947,0.905949592590332,0.9609010815620422,0.8598679304122925,0.1475130170583725
112,0.9085937738418579,0.960234522819519,0.8552544713020325,0.14327241480350494,0.9059135317802429,0.9598178863525391,0.8569343686103821,0.14848929643630981
113,0.9094164371490479,0.9606972932815552,0.8574830293655396,0.14312969148159027,0.8994128108024597,0.95872563123703,0.8486449122428894,0.1476113498210907
114,0.9097418189048767,0.961346447467804,0.855130672454834,0.14298312366008759,0.9056951403617859,0.9604601263999939,0.858809769153595,0.14820964634418488
115,0.9098464250564575,0.96147221326828,0.8566786646842957,0.14294862747192383,0.9175480008125305,0.9651689529418945,0.8655190467834473,0.14783427119255066
116,0.9091193675994873,0.9603712558746338,0.8597452044487,0.14325815439224243,0.9006636142730713,0.9583567380905151,0.8537923097610474,0.14837458729743958
117,0.9105308651924133,0.9610423445701599,0.8584136366844177,0.14307038486003876,0.9094569683074951,0.9629844427108765,0.8490448594093323,0.14674220979213715
118,0.9100672006607056,0.9599999189376831,0.8557895421981812,0.1432793140411377,0.8815127611160278,0.9527496695518494,0.8485741019248962,0.14795616269111633
119,0.9089183807373047,0.9607119560241699,0.8558549284934998,0.14307400584220886,0.9113339185714722,0.9617090821266174,0.8636504411697388,0.14906208217144012
120,0.9088273048400879,0.9610711932182312,0.8512920141220093,0.14303667843341827,0.906632125377655,0.960935652256012,0.8528688549995422,0.14827962219715118
121,0.9090150594711304,0.960973858833313,0.8525302410125732,0.14304737746715546,0.9124170541763306,0.9633087515830994,0.8581569194793701,0.1479388326406479
122,0.9104927778244019,0.9614410400390625,0.850104570388794,0.14297819137573242,0.9035720825195312,0.9602997899055481,0.8546700477600098,0.1475774198770523
123,0.9093135595321655,0.9611241221427917,0.8543952703475952,0.14303216338157654,0.8881674408912659,0.955269455909729,0.8380521535873413,0.1473592072725296
124,0.9111055135726929,0.9608566164970398,0.85905921459198,0.14311213791370392,0.9105392694473267,0.960868239402771,0.8650878667831421,0.1502048671245575
125,0.9133806824684143,0.9611216187477112,0.853373646736145,0.14302267134189606,0.9088692665100098,0.96044921875,0.8584418296813965,0.14948739111423492
126,0.9127349853515625,0.961896538734436,0.8551525473594666,0.14289866387844086,0.9027371406555176,0.9571869969367981,0.852882981300354,0.15060536563396454
127,0.9105783700942993,0.9620909094810486,0.8549237847328186,0.14282573759555817,0.9170464873313904,0.9646351337432861,0.8576629757881165,0.14813950657844543
128,0.9101786613464355,0.9614465236663818,0.8537007570266724,0.14290499687194824,0.9090447425842285,0.9612991809844971,0.8586413860321045,0.1491183340549469
129,0.912438690662384,0.9615631103515625,0.8529952168464661,0.14294618368148804,0.8997517228126526,0.9568171501159668,0.8589309453964233,0.15031950175762177
130,0.912962019443512,0.9618614315986633,0.8507872223854065,0.14285439252853394,0.9141111373901367,0.963431715965271,0.8585905432701111,0.14870823919773102
131,0.9119672179222107,0.9614058136940002,0.8545380234718323,0.1429220736026764,0.9098124504089355,0.9630582332611084,0.8482131361961365,0.14753705263137817
132,0.9145574569702148,0.9626557230949402,0.852787435054779,0.14274358749389648,0.9087729454040527,0.9619623422622681,0.8561174869537354,0.14851462841033936
133,0.9129654765129089,0.9627549052238464,0.8502887487411499,0.14268405735492706,0.9124792218208313,0.96351557970047,0.8589354753494263,0.14817728102207184
134,0.9144518375396729,0.9626652002334595,0.856471061706543,0.1426813006401062,0.9095578193664551,0.9619514346122742,0.8528803586959839,0.14790168404579163
135,0.9141469597816467,0.9618105292320251,0.85379958152771,0.1429155319929123,0.9031389951705933,0.9588231444358826,0.8551579713821411,0.14945973455905914
136,0.9152846336364746,0.9631220102310181,0.8546048402786255,0.14265070855617523,0.9024952054023743,0.9598798751831055,0.8499196767807007,0.14754575490951538
137,0.9133690595626831,0.9622737169265747,0.8531669974327087,0.14280082285404205,0.9017188549041748,0.9597031474113464,0.8516266345977783,0.14720311760902405
138,0.914718747138977,0.9628501534461975,0.8524020314216614,0.14269210398197174,0.9128602743148804,0.9636093974113464,0.8544631600379944,0.14752577245235443
139,0.912064790725708,0.9630728960037231,0.8561474680900574,0.14263767004013062,0.911774754524231,0.9618102312088013,0.8641007542610168,0.14911779761314392
140,0.9125017523765564,0.9626200795173645,0.8525809049606323,0.1428098976612091,0.8966076970100403,0.9571186900138855,0.8542965054512024,0.1482858955860138
141,0.9130557179450989,0.9622974991798401,0.8541858196258545,0.14276035130023956,0.9067423939704895,0.9593141674995422,0.8583588600158691,0.1505075842142105
142,0.9140397906303406,0.9620451331138611,0.8518101572990417,0.1428351104259491,0.9033225774765015,0.9608901143074036,0.8438193202018738,0.1470416635274887
143,0.9146208167076111,0.9634107947349548,0.8530994057655334,0.1426057517528534,0.9032445549964905,0.956048309803009,0.8619301915168762,0.15217572450637817
144,0.9099817276000977,0.9611086845397949,0.8540599346160889,0.14296549558639526,0.9064854979515076,0.9590626955032349,0.8626963496208191,0.15044674277305603
145,0.9135128855705261,0.9628589153289795,0.8524284362792969,0.14269831776618958,0.905489981174469,0.9598844051361084,0.854094386100769,0.14939802885055542
146,0.9182943105697632,0.9635485410690308,0.854482114315033,0.14253607392311096,0.9062921404838562,0.9616116285324097,0.8493241667747498,0.14727818965911865
147,0.914548933506012,0.9627955555915833,0.8525176048278809,0.1425969898700714,0.9026780128479004,0.9603990912437439,0.8484005928039551,0.14729931950569153
148,0.9145314693450928,0.9634705185890198,0.8526757955551147,0.14252330362796783,0.9039260745048523,0.9606806039810181,0.8484058380126953,0.14714768528938293
149,0.9153638482093811,0.9628941416740417,0.8539295196533203,0.1425853818655014,0.8929493427276611,0.9561922550201416,0.8542840480804443,0.14843721687793732
150,0.9150642156600952,0.9629435539245605,0.8507217764854431,0.14261843264102936,0.9166826605796814,0.9649448394775391,0.8573795557022095,0.1477631777524948
151,0.9177010655403137,0.9639827013015747,0.8531428575515747,0.1424468755722046,0.9184163808822632,0.9650377631187439,0.8593605160713196,0.1479477435350418
152,0.9171244502067566,0.9639521241188049,0.8540277481079102,0.14247989654541016,0.9012179970741272,0.9594352841377258,0.8491604328155518,0.1472499519586563
153,0.9167994856834412,0.9628409147262573,0.8558445572853088,0.14262095093727112,0.9054217338562012,0.9610295295715332,0.8393937945365906,0.14762979745864868
154,0.9162141680717468,0.9639592170715332,0.8566285371780396,0.14244544506072998,0.9111312627792358,0.962461531162262,0.8552963733673096,0.14752066135406494
155,0.9186373949050903,0.9638943076133728,0.8539290428161621,0.14242078363895416,0.9096287488937378,0.9625271558761597,0.8475640416145325,0.14710748195648193
156,0.914900541305542,0.9636709094047546,0.8528816103935242,0.1425316482782364,0.9037283062934875,0.96002197265625,0.8433353900909424,0.14796581864356995
157,0.9159324765205383,0.9636252522468567,0.8506031632423401,0.14248737692832947,0.912595272064209,0.9629954099655151,0.8524696826934814,0.1487036794424057
158,0.9166589379310608,0.9629813432693481,0.8527847528457642,0.14265240728855133,0.9015945196151733,0.959112823009491,0.8457949757575989,0.14849355816841125
159,0.9167976379394531,0.9644951224327087,0.8521535396575928,0.14231650531291962,0.9140502214431763,0.9636895656585693,0.8527620434761047,0.14810985326766968
160,0.9150071144104004,0.9635484218597412,0.8495451807975769,0.14248064160346985,0.9069586992263794,0.9607507586479187,0.8537718653678894,0.14918427169322968
161,0.9163651466369629,0.9639602899551392,0.8515395522117615,0.14244210720062256,0.9118458032608032,0.963187575340271,0.8525133728981018,0.1476629674434662
162,0.9159313440322876,0.9637871980667114,0.8517110347747803,0.14243309199810028,0.9099268317222595,0.9627630710601807,0.8505811095237732,0.14750845730304718
163,0.917156994342804,0.9646484851837158,0.8509904146194458,0.14231204986572266,0.9125786423683167,0.9633470177650452,0.8525988459587097,0.14789791405200958
164,0.9142101407051086,0.9638850092887878,0.8526281714439392,0.1423722803592682,0.905716061592102,0.95927494764328,0.8553156852722168,0.14971017837524414
165,0.9172175526618958,0.9646534323692322,0.8536083102226257,0.14230237901210785,0.9033881425857544,0.9600675106048584,0.8491585850715637,0.14818903803825378
166,0.9167311787605286,0.9640292525291443,0.8507595062255859,0.1423921436071396,0.9048134684562683,0.9611616134643555,0.8435291051864624,0.14738169312477112
167,0.9170752763748169,0.9647364616394043,0.8523545265197754,0.14227983355522156,0.9014555215835571,0.9596402645111084,0.8426500558853149,0.14746206998825073
168,0.9172084331512451,0.9642940163612366,0.8515924215316772,0.14233511686325073,0.9082127213478088,0.9610987305641174,0.8506098985671997,0.1487477719783783
169,0.9157742857933044,0.9642695188522339,0.8514647483825684,0.14236333966255188,0.9108801484107971,0.9630409479141235,0.8511502146720886,0.1474064141511917
170,0.9177557229995728,0.9642577171325684,0.848945140838623,0.14234435558319092,0.9097704291343689,0.9629999399185181,0.8459576368331909,0.14707845449447632
171,0.9160012006759644,0.964865505695343,0.8517628312110901,0.14222489297389984,0.9141497611999512,0.9641213417053223,0.8568989634513855,0.14751079678535461
172,0.9158666729927063,0.9646646976470947,0.8509676456451416,0.1422617882490158,0.9082852005958557,0.9608354568481445,0.8534337878227234,0.14877422153949738
173,0.9192737340927124,0.9646446704864502,0.8518063426017761,0.14229153096675873,0.8985732197761536,0.9582902193069458,0.8434475660324097,0.14722049236297607
174,0.9189958572387695,0.9648146033287048,0.8489958047866821,0.14216852188110352,0.9088557958602905,0.9616097807884216,0.8589136600494385,0.14772897958755493
175,0.9209022521972656,0.9652166366577148,0.8524740934371948,0.14214850962162018,0.9075152277946472,0.9621472954750061,0.84527587890625,0.14707420766353607
176,0.9184779524803162,0.965116024017334,0.8544657230377197,0.14216557145118713,0.9043157696723938,0.9598315954208374,0.8480852246284485,0.14849220216274261
177,0.9171761274337769,0.965352475643158,0.8507788777351379,0.14211392402648926,0.9045164585113525,0.9604218602180481,0.8517419099807739,0.14737579226493835
178,0.9171605110168457,0.9646028280258179,0.8498780131340027,0.14222633838653564,0.9082916378974915,0.9616544246673584,0.8544531464576721,0.14814701676368713
179,0.9164223670959473,0.9647116661071777,0.848439633846283,0.1422274261713028,0.9149320125579834,0.9641213417053223,0.8520926237106323,0.14789551496505737
180,0.9205248355865479,0.965031087398529,0.8497662544250488,0.14213281869888306,0.9159683585166931,0.9648756384849548,0.8515086770057678,0.14755672216415405
181,0.9194446206092834,0.9655163288116455,0.8522047996520996,0.14207559823989868,0.9088038206100464,0.9606414437294006,0.8595784902572632,0.1494625210762024
182,0.9191988706588745,0.9654268622398376,0.8559576272964478,0.1421055644750595,0.8936801552772522,0.9516856670379639,0.8530831336975098,0.15309828519821167
183,0.9204392433166504,0.9647121429443359,0.8500164747238159,0.14218156039714813,0.911360502243042,0.9631930589675903,0.850030779838562,0.14798757433891296
184,0.917715311050415,0.9656641483306885,0.8534685969352722,0.1420123130083084,0.9143128395080566,0.9646242260932922,0.8479948043823242,0.14731596410274506
185,0.9176279306411743,0.9652438759803772,0.8532238602638245,0.14209885895252228,0.9019981026649475,0.9563379883766174,0.8517955541610718,0.15141621232032776
186,0.920036256313324,0.9653283953666687,0.8541440367698669,0.1421964466571808,0.9125022292137146,0.9636959433555603,0.8493051528930664,0.14727923274040222
187,0.9180280566215515,0.9644051790237427,0.8526549339294434,0.1423736810684204,0.9078273773193359,0.9618484973907471,0.8475437164306641,0.14744020998477936
188,0.9205074906349182,0.9657953977584839,0.8540137410163879,0.14195716381072998,0.9025395512580872,0.9596676230430603,0.847384512424469,0.14823198318481445
