epoch,DICE_metric,accuracy,io_u,loss,val_DICE_metric,val_accuracy,val_io_u,val_loss
42,0.9041198492050171,0.9594748020172119,0.7643243670463562,0.14320938289165497,0.909619927406311,0.9629206657409668,0.7995811104774475,0.14683938026428223
43,0.9050511121749878,0.9602100253105164,0.765786349773407,0.14307112991809845,0.8893296718597412,0.9577910304069519,0.7835931777954102,0.14672324061393738
44,0.904839038848877,0.9598323702812195,0.7639339566230774,0.14306029677391052,0.8983353972434998,0.9596912860870361,0.7879953980445862,0.14678214490413666
45,0.9083338975906372,0.961937427520752,0.7669211626052856,0.14276106655597687,0.8891304135322571,0.9569119215011597,0.7813432812690735,0.14662091434001923
46,0.9096134305000305,0.9621403813362122,0.76478511095047,0.1427270472049713,0.9015531539916992,0.9612581729888916,0.7892706990242004,0.14655891060829163
47,0.9095185995101929,0.9611194133758545,0.7694698572158813,0.14280913770198822,0.9074662327766418,0.9632905125617981,0.7803511619567871,0.14620359241962433
48,0.9101296663284302,0.9616864323616028,0.7622126340866089,0.14278504252433777,0.880785346031189,0.9537827372550964,0.7821443676948547,0.14670497179031372
49,0.9098659157752991,0.961651086807251,0.7625951170921326,0.1427246332168579,0.9051867127418518,0.9617409706115723,0.7892071604728699,0.14639584720134735
50,0.9088013768196106,0.9632747769355774,0.7631558775901794,0.14254027605056763,0.9098228812217712,0.9629971981048584,0.800447404384613,0.14649000763893127
51,0.9128871560096741,0.9624273180961609,0.7646577954292297,0.14260733127593994,0.9151297211647034,0.9653520584106445,0.7928673624992371,0.1464332789182663
52,0.9144876003265381,0.9640307426452637,0.7649081945419312,0.14228300750255585,0.8266533017158508,0.934883713722229,0.7791559100151062,0.14883717894554138
53,0.9123539328575134,0.9639096260070801,0.765505313873291,0.14234551787376404,0.9048424959182739,0.9611825346946716,0.7925750613212585,0.14721709489822388
54,0.9155120849609375,0.9642245769500732,0.7662827372550964,0.14228343963623047,0.8862199187278748,0.954230010509491,0.7831410765647888,0.14665691554546356
55,0.9164052605628967,0.9635665416717529,0.767822265625,0.1423567682504654,0.8958625197410583,0.957755446434021,0.7960857152938843,0.1463642418384552
56,0.9150782823562622,0.964309811592102,0.7664906978607178,0.1422361582517624,0.9100932478904724,0.9644811749458313,0.7960893511772156,0.14603948593139648
57,0.915069580078125,0.9647614359855652,0.7668389678001404,0.14213725924491882,0.9127497673034668,0.964418351650238,0.7920514345169067,0.14638955891132355
58,0.9171356558799744,0.9644575715065002,0.7659671902656555,0.1423041969537735,0.8980240821838379,0.9596257209777832,0.7882600426673889,0.14619015157222748
59,0.915565013885498,0.9645473957061768,0.7665635347366333,0.14217481017112732,0.9044137597084045,0.9614531397819519,0.7910677790641785,0.14615567028522491
60,0.918164074420929,0.9662252068519592,0.767953634262085,0.14189285039901733,0.8685475587844849,0.9498810172080994,0.7886195778846741,0.1471743881702423
61,0.9169498682022095,0.9657339453697205,0.7680155634880066,0.1419515162706375,0.8915427327156067,0.9571505784988403,0.7887098789215088,0.14637728035449982
62,0.9206427931785583,0.9668605327606201,0.7703157067298889,0.14173513650894165,0.9113906025886536,0.9649311900138855,0.7868837118148804,0.1463439166545868
63,0.9185112118721008,0.9661808609962463,0.7652597427368164,0.1418575644493103,0.8716710805892944,0.9496496319770813,0.7851914167404175,0.14701201021671295
64,0.9203566908836365,0.9664821624755859,0.7658472061157227,0.14182263612747192,0.8865365386009216,0.9559444785118103,0.7886479496955872,0.1465166062116623
65,0.9191660284996033,0.9655749797821045,0.7671334743499756,0.14195095002651215,0.921468198299408,0.9675092697143555,0.8033502101898193,0.14642255008220673
66,0.9213693141937256,0.9669488072395325,0.7681522965431213,0.1417381316423416,0.869909942150116,0.9534110426902771,0.7854610681533813,0.14706367254257202
67,0.9198248386383057,0.9661897420883179,0.7678314447402954,0.1418561488389969,0.8953632712364197,0.95880126953125,0.7816233038902283,0.1465781182050705
68,0.921061635017395,0.9662730693817139,0.7651321291923523,0.14183127880096436,0.8624621629714966,0.9454719424247742,0.7865259051322937,0.14767082035541534
69,0.920701801776886,0.9666279554367065,0.7650619745254517,0.1417456865310669,0.8968803286552429,0.9582965970039368,0.7859557271003723,0.14624345302581787
70,0.9181081056594849,0.9665884375572205,0.7645498514175415,0.14178849756717682,0.8362728953361511,0.94036865234375,0.7785069346427917,0.1482551395893097
71,0.9193060398101807,0.9670794606208801,0.767160177230835,0.1416729986667633,0.9039130806922913,0.9610368013381958,0.7847791910171509,0.1462685763835907
72,0.9223945140838623,0.9679787158966064,0.7666475772857666,0.14150242507457733,0.9088779091835022,0.9642616510391235,0.8022664189338684,0.1463174819946289
73,0.9217248558998108,0.9677776098251343,0.769332230091095,0.1415342390537262,0.9086873531341553,0.9641286134719849,0.7935254573822021,0.14616043865680695
74,0.9231343865394592,0.967842698097229,0.7690951824188232,0.14154751598834991,0.909946620464325,0.9641923904418945,0.7903547286987305,0.14642108976840973
75,0.9244865775108337,0.9679314494132996,0.7724689245223999,0.1415063589811325,0.9020136594772339,0.9604865908622742,0.7903417348861694,0.14620919525623322
76,0.9255221486091614,0.9681198000907898,0.7700948715209961,0.14147014915943146,0.8424332141876221,0.9429621696472168,0.7888022661209106,0.14807134866714478
77,0.9224416017532349,0.9679623246192932,0.7672575116157532,0.14144675433635712,0.9219274520874023,0.967842698097229,0.7990254163742065,0.14720988273620605
78,0.9217966794967651,0.9685249924659729,0.7680764198303223,0.1414014846086502,0.9042070508003235,0.9625717997550964,0.788949191570282,0.1461409330368042
79,0.9236136674880981,0.9686334729194641,0.7674846053123474,0.14132243394851685,0.8996831774711609,0.9606778621673584,0.7859733700752258,0.14603056013584137
80,0.9256982803344727,0.9690060019493103,0.7704002261161804,0.14128287136554718,0.908017635345459,0.9630482196807861,0.7998873591423035,0.1465783715248108
81,0.9254337549209595,0.9686692357063293,0.7710072994232178,0.1413414478302002,0.9155039191246033,0.9654149413108826,0.7870290875434875,0.14696279168128967
82,0.9268820881843567,0.9694792032241821,0.7704086899757385,0.14118844270706177,0.9060087203979492,0.9631402492523193,0.7851409912109375,0.14608652889728546
83,0.9270118474960327,0.9697913527488708,0.7715869545936584,0.1411469429731369,0.8871640563011169,0.9556529521942139,0.7859207987785339,0.1465846449136734
84,0.9264106750488281,0.9698337316513062,0.7725927829742432,0.1411067098379135,0.9120059013366699,0.9647799730300903,0.7965298295021057,0.14604642987251282
85,0.9269795417785645,0.9693595170974731,0.7759557366371155,0.14121295511722565,0.9079740047454834,0.9637697339057922,0.7886773347854614,0.1461462378501892
86,0.930372416973114,0.9704789519309998,0.7736421823501587,0.14100542664527893,0.9114888310432434,0.9647781848907471,0.8009253144264221,0.1460753232240677
87,0.9284926652908325,0.9699863195419312,0.7733669877052307,0.1410461664199829,0.925750732421875,0.9696819186210632,0.8028576970100403,0.14697757363319397
88,0.9269018173217773,0.9706549644470215,0.7735099196434021,0.14094288647174835,0.915411114692688,0.9660863280296326,0.7903037071228027,0.1460188925266266
89,0.9293406009674072,0.97049480676651,0.7762168049812317,0.1409791260957718,0.9132286310195923,0.9652609825134277,0.7986810207366943,0.14618968963623047
90,0.9293651580810547,0.9707170724868774,0.7784356474876404,0.14092916250228882,0.9152119159698486,0.9662038087844849,0.8013191819190979,0.14587804675102234
91,0.9303078651428223,0.9709681272506714,0.7786600589752197,0.14088593423366547,0.9101810455322266,0.9637806415557861,0.8031224608421326,0.14599750936031342
92,0.9307615756988525,0.9708791375160217,0.7780396938323975,0.1408683955669403,0.9042859077453613,0.961922287940979,0.7958681583404541,0.14624597132205963
93,0.9313749670982361,0.9712949395179749,0.7759746313095093,0.1408163458108902,0.9103177785873413,0.9634882211685181,0.7975714802742004,0.14606823027133942
94,0.9308092594146729,0.9711097478866577,0.7755852937698364,0.14084629714488983,0.908473551273346,0.9629070162773132,0.7959814071655273,0.14594623446464539
95,0.9297949075698853,0.9712079167366028,0.7790892720222473,0.14084815979003906,0.8953719139099121,0.9586409330368042,0.7963698506355286,0.14620599150657654
96,0.9311996102333069,0.9710406064987183,0.7807832360267639,0.14083047211170197,0.9073505401611328,0.9627949595451355,0.7968546748161316,0.14593181014060974
97,0.9330724477767944,0.9718797206878662,0.7812204360961914,0.14068709313869476,0.9109227657318115,0.9643244743347168,0.801954448223114,0.14604133367538452
98,0.9319434762001038,0.9720373749732971,0.7830683588981628,0.14065314829349518,0.9125024080276489,0.9650760293006897,0.7946668863296509,0.14610952138900757
99,0.9334612488746643,0.9717622995376587,0.7815848588943481,0.14068259298801422,0.8993058204650879,0.9592868089675903,0.8083959221839905,0.14615407586097717
100,0.9338144659996033,0.9715824127197266,0.7830742001533508,0.1407076120376587,0.9218312501907349,0.96781986951828,0.8041576743125916,0.1459318995475769
101,0.9323456883430481,0.9716932773590088,0.7785636186599731,0.14070327579975128,0.910990834236145,0.9632695913314819,0.806670606136322,0.14584866166114807
102,0.9338489174842834,0.9725435972213745,0.7833966612815857,0.14057336747646332,0.9041838645935059,0.9608491063117981,0.8002538681030273,0.14600186049938202
103,0.9322066903114319,0.9716853499412537,0.7824393510818481,0.14065125584602356,0.9253944754600525,0.968690812587738,0.812650740146637,0.14600186049938202
104,0.9349216818809509,0.9726407527923584,0.7851808071136475,0.14052826166152954,0.904474139213562,0.9616307616233826,0.7955322861671448,0.14602753520011902
105,0.9332613945007324,0.9724140167236328,0.7829270958900452,0.1405833214521408,0.8787786364555359,0.953123152256012,0.7924931645393372,0.14678049087524414
106,0.9351238012313843,0.9724040031433105,0.7809998989105225,0.14054405689239502,0.9086307883262634,0.9622575044631958,0.7958357930183411,0.1459071934223175
107,0.933157205581665,0.9726772308349609,0.7802302241325378,0.14052993059158325,0.914334774017334,0.9648956656455994,0.8085325956344604,0.14606347680091858
108,0.9358782172203064,0.9727602005004883,0.7826230525970459,0.14050397276878357,0.9167665839195251,0.965399444103241,0.8001430034637451,0.1458486169576645
109,0.9335770606994629,0.9730152487754822,0.7814175486564636,0.14042767882347107,0.9067028164863586,0.9615642428398132,0.8038477897644043,0.14602841436862946
110,0.934700071811676,0.9731041193008423,0.7843366861343384,0.14041461050510406,0.9133470058441162,0.96446293592453,0.813141942024231,0.14610275626182556
111,0.937028706073761,0.9730581641197205,0.7830888032913208,0.14039596915245056,0.9170607328414917,0.9667768478393555,0.8079178333282471,0.14636918902397156
112,0.9344514012336731,0.9730005860328674,0.783087968826294,0.14045946300029755,0.8842904567718506,0.9548412561416626,0.7973027229309082,0.1465744972229004
113,0.9376044869422913,0.973504364490509,0.784838855266571,0.14033319056034088,0.9091404676437378,0.9637232422828674,0.8060929775238037,0.1459837257862091
114,0.9370460510253906,0.973263680934906,0.7880552411079407,0.1403741091489792,0.9122126698493958,0.9641832709312439,0.7987680435180664,0.14599810540676117
115,0.9354307651519775,0.9737251996994019,0.7874224781990051,0.14030182361602783,0.9101282358169556,0.9630919694900513,0.8068647980690002,0.14607006311416626
116,0.9363654851913452,0.9739780426025391,0.788360059261322,0.14025305211544037,0.8686308860778809,0.9480153322219849,0.7884005904197693,0.14741134643554688
117,0.9379125833511353,0.973844051361084,0.7850357294082642,0.14026564359664917,0.9064193964004517,0.96221923828125,0.8037878274917603,0.14623351395130157
118,0.9379706978797913,0.9737420082092285,0.7855727672576904,0.14027047157287598,0.9112035036087036,0.9648063778877258,0.799424946308136,0.14591124653816223
119,0.9373688101768494,0.9744245409965515,0.7860426306724548,0.1401510089635849,0.9195029735565186,0.967164933681488,0.8053540587425232,0.14594443142414093
120,0.9370599985122681,0.9737922549247742,0.7888596057891846,0.140258327126503,0.8966227769851685,0.958807647228241,0.809032678604126,0.1463533490896225
121,0.939541220664978,0.974263608455658,0.7876004576683044,0.1401459127664566,0.9220166206359863,0.9678353667259216,0.8029212355613708,0.146065354347229
122,0.9388372302055359,0.9737001061439514,0.7871674299240112,0.140252023935318,0.9136477708816528,0.9647380709648132,0.8162492513656616,0.1459835022687912
123,0.9382697939872742,0.9735879898071289,0.7896014451980591,0.14031818509101868,0.9215549230575562,0.9672924280166626,0.8062049746513367,0.1459757536649704
124,0.938572347164154,0.9745387434959412,0.7910119295120239,0.14013932645320892,0.9262776374816895,0.9688602089881897,0.8176823854446411,0.14643585681915283
125,0.9389732480049133,0.9744533896446228,0.7917284965515137,0.1401461958885193,0.8979081511497498,0.9597213268280029,0.8014538288116455,0.14629028737545013
126,0.9396267533302307,0.974190354347229,0.7966268062591553,0.14014095067977905,0.9151272773742676,0.9651498198509216,0.8007518649101257,0.14597639441490173
127,0.9387298822402954,0.9741635918617249,0.7901744246482849,0.14016704261302948,0.9137121438980103,0.964774489402771,0.8037869334220886,0.14584733545780182
128,0.9406969547271729,0.974883496761322,0.7962949275970459,0.1400475800037384,0.9160017967224121,0.9657620191574097,0.8229497671127319,0.14592820405960083
129,0.9403099417686462,0.97511225938797,0.7982721924781799,0.14003616571426392,0.8942059278488159,0.9569046497344971,0.8044722676277161,0.14642180502414703
130,0.9393880367279053,0.9747939705848694,0.7975318431854248,0.14005590975284576,0.9026921391487122,0.9605576395988464,0.7993244528770447,0.14628605544567108
131,0.9407705068588257,0.9750157594680786,0.7965390086174011,0.14002399146556854,0.915250301361084,0.9649749398231506,0.808745801448822,0.14596454799175262
132,0.9406601786613464,0.975256085395813,0.7984940409660339,0.13998065888881683,0.9113380908966064,0.9644055962562561,0.8154343366622925,0.14613039791584015
133,0.9413917064666748,0.9753463268280029,0.8004975914955139,0.13995835185050964,0.916057288646698,0.9656363129615784,0.8049872517585754,0.145962193608284
134,0.9415525794029236,0.9754837155342102,0.7992630004882812,0.13994471728801727,0.9206725358963013,0.9670273661613464,0.8106796145439148,0.14597590267658234
135,0.9422950148582458,0.9756501913070679,0.8002212643623352,0.1399102509021759,0.9183380603790283,0.9664443135261536,0.8026678562164307,0.14597244560718536
136,0.941583514213562,0.9758718609809875,0.7995437383651733,0.13988569378852844,0.9055192470550537,0.9631602764129639,0.8114211559295654,0.1462709903717041
137,0.9411509037017822,0.9756697416305542,0.8052533864974976,0.1398954689502716,0.9182765483856201,0.966499924659729,0.8107525110244751,0.1460268199443817
138,0.9398528933525085,0.975030243396759,0.7982848286628723,0.1400059312582016,0.8941673040390015,0.9577372670173645,0.7973312139511108,0.1463446021080017
139,0.9427703619003296,0.9755253791809082,0.8004314303398132,0.1399085372686386,0.9091083407402039,0.9627566933631897,0.8226305246353149,0.14603956043720245
140,0.9433853626251221,0.9760800004005432,0.8042048811912537,0.139837846159935,0.9054665565490723,0.9618958234786987,0.814351499080658,0.14586114883422852
141,0.9423406720161438,0.976116418838501,0.8041624426841736,0.13983693718910217,0.8426440954208374,0.9425231218338013,0.7807322144508362,0.14809486269950867
142,0.9430356025695801,0.9758667945861816,0.8083721995353699,0.13985969126224518,0.9156558513641357,0.9653411507606506,0.8220202326774597,0.14609988033771515
143,0.9431844353675842,0.976445198059082,0.8051462769508362,0.13975630700588226,0.9142327308654785,0.9644173979759216,0.8163886666297913,0.145879328250885
144,0.9427549839019775,0.9759763479232788,0.8074944615364075,0.1398342102766037,0.9124243259429932,0.9641104340553284,0.8221564292907715,0.1459171622991562
145,0.9427705407142639,0.9764414429664612,0.8068209886550903,0.1397678703069687,0.9161184430122375,0.9653748273849487,0.8273860216140747,0.1459745168685913
146,0.9430212378501892,0.9761642217636108,0.8060808777809143,0.1397850662469864,0.90580153465271,0.9623385667800903,0.8061666488647461,0.1459534764289856
147,0.9439559578895569,0.9765439033508301,0.8057241439819336,0.13974197208881378,0.919238269329071,0.96644526720047,0.8135142922401428,0.14589525759220123
148,0.9443145394325256,0.9768585562705994,0.8068890571594238,0.1396893858909607,0.9170037508010864,0.9651443958282471,0.8227507472038269,0.1457965224981308
149,0.946553111076355,0.9769653677940369,0.8108612895011902,0.1396811157464981,0.9088403582572937,0.9630964994430542,0.8214630484580994,0.14607267081737518
150,0.9450364112854004,0.976641058921814,0.8094261884689331,0.1397215574979782,0.9111723303794861,0.96321040391922,0.8156660199165344,0.14606820046901703
151,0.9443763494491577,0.9772182703018188,0.810642421245575,0.13963086903095245,0.9073496460914612,0.9621928334236145,0.8275589346885681,0.14607471227645874
152,0.9449997544288635,0.9764053821563721,0.8127842545509338,0.13973988592624664,0.9242566823959351,0.9682371020317078,0.8255009651184082,0.14606311917304993
153,0.9461498260498047,0.9769307374954224,0.8119696378707886,0.1396782547235489,0.9027822613716125,0.9609165191650391,0.8204833269119263,0.1460985392332077
154,0.9456396102905273,0.9770951867103577,0.8113613128662109,0.1396321952342987,0.9219920635223389,0.9674236178398132,0.8224931359291077,0.14599734544754028
155,0.9460200667381287,0.9768824577331543,0.8075639009475708,0.1396791636943817,0.9111524820327759,0.9635775089263916,0.8190894722938538,0.14588524401187897
156,0.9446396231651306,0.9765774607658386,0.8072042465209961,0.13973583281040192,0.894454836845398,0.957452118396759,0.8042744994163513,0.1463133692741394
157,0.9461430311203003,0.9771299362182617,0.8092947602272034,0.13962987065315247,0.9224988222122192,0.9677807092666626,0.8310152292251587,0.14594358205795288
158,0.9458009004592896,0.9772841930389404,0.8095018863677979,0.1396365761756897,0.8844940662384033,0.955558180809021,0.7960882186889648,0.14673824608325958
159,0.946438193321228,0.9771979451179504,0.8067452907562256,0.13961714506149292,0.8948065638542175,0.9574475884437561,0.8197089433670044,0.14630667865276337
160,0.9456051588058472,0.9771502614021301,0.8111546039581299,0.13959920406341553,0.8842024803161621,0.9544650316238403,0.8076984286308289,0.14664776623249054
161,0.9451096057891846,0.976949155330658,0.8090607523918152,0.13966743648052216,0.9072126150131226,0.9627047777175903,0.8199605345726013,0.14610879123210907
162,0.9467571377754211,0.9774385690689087,0.81181800365448,0.13955867290496826,0.9065272212028503,0.9617573618888855,0.8204758167266846,0.14610904455184937
163,0.9461954832077026,0.9773688316345215,0.8136300444602966,0.13958457112312317,0.9187755584716797,0.9660434722900391,0.8242555260658264,0.1459655463695526
164,0.9480587840080261,0.9776328206062317,0.8163934946060181,0.13954272866249084,0.9062734842300415,0.9615104794502258,0.8113139867782593,0.14598610997200012
165,0.9464762210845947,0.977583110332489,0.813341498374939,0.13954518735408783,0.9147995710372925,0.965089738368988,0.8098161220550537,0.14579534530639648
166,0.9467951059341431,0.9775898456573486,0.8121016621589661,0.13954554498195648,0.924597978591919,0.9687062501907349,0.8411697745323181,0.14628972113132477
167,0.9479227662086487,0.9776310920715332,0.8153043985366821,0.1395263820886612,0.9076700806617737,0.9620106220245361,0.8084546327590942,0.14601080119609833
168,0.9459769129753113,0.9773165583610535,0.8144574165344238,0.13957688212394714,0.9251319169998169,0.9683527946472168,0.8387496471405029,0.1462242156267166
169,0.9475440979003906,0.9774264097213745,0.8203484416007996,0.13958464562892914,0.9133321046829224,0.9643190503120422,0.8217042684555054,0.14606480300426483
170,0.9472804069519043,0.9776983857154846,0.8173534870147705,0.13954295217990875,0.9184442162513733,0.9665080904960632,0.8279783129692078,0.14597187936306
171,0.9475457668304443,0.9778130650520325,0.8112008571624756,0.1395048201084137,0.9250279664993286,0.9688820838928223,0.8404272198677063,0.1460350751876831
172,0.9478533267974854,0.9777194261550903,0.8114580512046814,0.13951684534549713,0.9176550507545471,0.9659687876701355,0.822332501411438,0.14596471190452576
173,0.948317289352417,0.9782355427742004,0.8160768747329712,0.13942623138427734,0.8799285292625427,0.9520846605300903,0.8088440895080566,0.14692960679531097
174,0.9476668238639832,0.9775592088699341,0.8155547380447388,0.1395299881696701,0.9203263521194458,0.9664078950881958,0.8177774548530579,0.14611506462097168
175,0.9476536512374878,0.9779783487319946,0.8134062886238098,0.13946722447872162,0.9142718315124512,0.9646260142326355,0.8218755125999451,0.1458815485239029
176,0.9469931721687317,0.9781545996665955,0.8154879808425903,0.13943623006343842,0.9171990156173706,0.9660635590553284,0.8176682591438293,0.1457887440919876
177,0.9481715559959412,0.9781951904296875,0.8107067346572876,0.13943994045257568,0.9224724769592285,0.96766597032547,0.8383013606071472,0.14589086174964905
178,0.9479576349258423,0.9780390858650208,0.817876398563385,0.13946324586868286,0.9128393530845642,0.96417236328125,0.8167405128479004,0.1459445357322693
179,0.9489548802375793,0.9783878922462463,0.8161603212356567,0.13938936591148376,0.9159026741981506,0.9648146033287048,0.8211536407470703,0.145999938249588
180,0.9497252106666565,0.9784923195838928,0.8171054124832153,0.13938815891742706,0.9173116683959961,0.9659314751625061,0.8231379389762878,0.14596650004386902
181,0.9501544833183289,0.9785637855529785,0.8178887963294983,0.1393713802099228,0.9028977751731873,0.961301863193512,0.8075370192527771,0.14609628915786743
182,0.9483065605163574,0.9783400893211365,0.8171566128730774,0.13940274715423584,0.9237188100814819,0.9684074521064758,0.8224399089813232,0.1459353268146515
183,0.9490694999694824,0.9785040616989136,0.8199971914291382,0.13936758041381836,0.9238495826721191,0.9682708382606506,0.8336256146430969,0.146052286028862
184,0.949467658996582,0.9786292910575867,0.8142437934875488,0.13934481143951416,0.9159387946128845,0.9652518630027771,0.8242925405502319,0.14592345058918
185,0.9488603472709656,0.9786657094955444,0.8155037760734558,0.13933715224266052,0.9119741320610046,0.9638535380363464,0.8229056000709534,0.14598344266414642
186,0.9501954913139343,0.9785369038581848,0.8188192844390869,0.13936296105384827,0.9219925403594971,0.9676203727722168,0.8295227289199829,0.14600548148155212
187,0.9498583078384399,0.9787855744361877,0.8151698708534241,0.13930776715278625,0.9206093549728394,0.9674609899520874,0.8197068572044373,0.1460973024368286
188,0.9498045444488525,0.9790946245193481,0.8170214891433716,0.1392783224582672,0.9135197401046753,0.9641732573509216,0.8048152923583984,0.1460614800453186
